Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Palestine,305777,0,61442,3470,0.0113
Costa Rica,299219,0,59157,3765,0.0126
Kuwait,299215,992,67694,1734,0.0058
Dominican Republic,283729,1044,27391,3606,0.0127
Denmark,273494,835,46970,2508,0.0092
Lithuania,270849,473,96958,4185,0.0155
Ethiopia,269194,293,2728,4076,0.0151
Uruguay,265098,3089,75343,3871,0.0146
Ireland,254870,0,51787,4941,0.0194
Moldova,254676,75,94967,6075,0.0239
Egypt,253835,1145,2533,14721,0.058
Slovenia,251690,159,120192,4353,0.0173
Guatemala,247454,348,14903,8000,0.0323
Honduras,232672,531,25405,6146,0.0264
Venezuela,223345,1293,6932,2513,0.0113
Armenia,221948,68,75046,4392,0.0198
Bahrain,218047,3177,141286,820,0.0038
Qatar,215443,283,78420,544,0.0025
Oman,210364,1757,45096,2265,0.0108
Bosnia and Herzegovina,203150,0,61542,9108,0.0448
Libya,183311,412,26678,3111,0.017
Kenya,168432,324,3541,3059,0.0182
Nigeria,166019,40,805,2067,0.0125
Sri Lanka,164201,2959,7531,1210,0.0074
North Macedonia,155063,35,74652,5311,0.0343
Myanmar (Burma),143234,6,2636,3216,0.0225
South Korea,136467,538,2635,1934,0.0142
Cuba,133053,1221,11870,877,0.0066
Albania,132209,33,46455,2444,0.0185
Latvia,130945,233,68673,2326,0.0178
Thailand,129500,3382,1948,776,0.006
Estonia,128592,103,96805,1240,0.0096
Algeria,126860,209,2950,3418,0.0269
Norway,122414,451,22806,781,0.0064
Kosovo,106770,0,59460,2244,0.021
Kyrgyzstan,102511,325,15690,1751,0.0171
Montenegro,99248,45,159471,1574,0.0159
Uzbekistan,98451,287,2887,680,0.0069
Ghana,93620,37,3092,783,0.0084
Zambia,93201,95,5211,1268,0.0136
Finland,91526,121,16558,932,0.0102
Mainland China,90991,0,65,4636,0.051
Cameroon,77733,0,2928,1239,0.0159
El Salvador,72220,0,11134,2216,0.0307
Mozambique,70590,22,2348,831,0.0118
Luxembourg,69545,0,113285,810,0.0116
Afghanistan,65728,242,2040,2802,0.0426
Singapore,61824,25,10839,32,0.0005
Maldives,55924,1559,149220,129,0.0023
Mongolia,53100,630,16039,253,0.0048
Namibia,52946,234,21532,765,0.0144
Botswana,51620,0,22071,784,0.0152
Cyprus,49988,0,57070,268,0.0054
Jamaica,47959,60,17589,917,0.0191
Côte d'Ivoire,46942,0,1818,298,0.0063
Senegal,41090,28,2535,1132,0.0275
Madagascar,40876,96,1557,800,0.0196
Uganda,40734,0,1011,334,0.0082
Zimbabwe,38682,3,2552,1586,0.041
Sudan,34889,0,823,2568,0.0736
Malawi,34284,10,1792,1153,0.0336
Angola,32441,292,1042,725,0.0223
Democratic Republic of the Congo,30863,0,345,779,0.0252
Malta,30504,5,61804,417,0.0137
Australia,30021,10,1170,910,0.0303
Cape Verde,29334,136,53288,256,0.0087
Rwanda,26688,30,2157,349,0.0131
Cambodia,25205,560,1649,176,0.007
Syria,24117,65,1378,1734,0.0719
Gabon,24107,0,11096,147,0.0061
Réunion,23566,0,27404,176,0.0075
Guinea,22988,0,1881,158,0.0069
French Guiana,22780,170,77464,112,0.0049
Mayotte,20176,0,74623,171,0.0085
Trinidad and Tobago,20017,573,14675,375,0.0187
Mauritania,19149,35,4696,458,0.0239
French Polynesia,18758,0,67984,141,0.0075
Eswatini,18551,1,16969,672,0.0362
Guadeloupe,16517,438,41741,255,0.0154
Guyana,16130,116,20606,359,0.0223
Papua New Guinea,14910,0,1669,154,0.0103
Somalia,14632,9,921,767,0.0524
Mali,14241,1,713,514,0.0361
Haiti,13735,111,1186,280,0.0204
Andorra,13569,0,174987,127,0.0094
Burkina Faso,13415,1,643,165,0.0123
Togo,13374,11,1774,125,0.0093
Tajikistan,13308,0,1458,90,0.0068
Suriname,13111,183,22552,249,0.019
Belize,12764,0,31247,323,0.0253
Curaçao,12271,0,77339,122,0.0099
Hong Kong,11832,2,1577,210,0.0177
Martinique,11789,120,31314,93,0.0079
Djibouti,11493,2,10658,153,0.0133
Republic of the Congo,11476,0,2080,150,0.0131
The Bahamas,11396,0,29574,222,0.0195
Aruba,10917,2,97205,107,0.0098
Lesotho,10822,7,5392,326,0.0301
South Sudan,10652,0,834,115,0.0108
Seychelles,9764,0,100015,35,0.0036
Equatorial Guinea,8436,0,6211,113,0.0134
Benin,8025,0,684,101,0.0126
Nicaragua,7193,0,1113,185,0.0257
Northern Cyprus,7087,0,21739,33,0.0047
Central African Republic,7079,69,1288,97,0.0137
Yemen,6658,9,223,1307,0.1963
Iceland,6555,0,17995,29,0.0044
The Gambia,5968,0,2542,175,0.0293
Timor-Leste,5637,156,4064,13,0.0023
Niger,5383,14,241,192,0.0357
Vietnam,5275,156,55,43,0.0082
San Marino,5087,0,151516,90,0.0177
Saint Lucia,4945,10,27673,77,0.0156
Chad,4924,1,303,173,0.0351
Burundi,4494,0,410,6,0.0013
Taiwan,4322,460,183,23,0.0053
Gibraltar,4288,1,127237,94,0.0219
Sierra Leone,4121,0,522,79,0.0192
Barbados,3995,4,13919,47,0.0118
Eritrea,3932,0,1124,14,0.0036
Comoros,3872,2,4432,146,0.0377
Guinea-Bissau,3751,2,2338,68,0.0181
Jersey,3233,0,30272,52,0.0161
Liechtenstein,3000,2,77421,58,0.0193
New Zealand,2668,0,536,26,0.0097
Monaco,2501,0,65300,32,0.0128
Bermuda,2488,0,38859,32,0.0129
Turks and Caicos Islands,2408,0,58208,17,0.0071
Sint Maarten,2366,10,58256,27,0.0114
São Tomé and Príncipe,2338,0,11587,37,0.0158
Liberia,2142,0,479,85,0.0397
Saint Vincent and the Grenadines,1973,0,17838,12,0.0061
Saint Martin,1915,0,53572,12,0.0063
Laos,1801,19,253,2,0.0011
Caribbean Netherlands,1609,1,61916,17,0.0106
Isle of Man,1591,0,19096,29,0.0182
Bhutan,1394,2,1880,1,0.0007
Mauritius,1293,0,1021,17,0.0131
Antigua and Barbuda,1257,0,13032,42,0.0334
Saint Barthélemy,1005,0,0,1,0.001
Guernsey,822,0,0,14,0.017
Faroe Islands,676,3,12969,1,0.0015
Cayman Islands,574,0,8722,2,0.0035
Tanzania,509,0,9,21,0.0413
Åland Islands,382,0,12782,0,0.0
British Virgin Islands,248,0,8258,1,0.004
Brunei,235,0,531,3,0.0128
Fiji,230,6,260,4,0.0174
Dominica,184,0,2562,0,0.0
Grenada,161,0,1437,1,0.0062
New Caledonia,125,0,443,0,0.0
Anguilla,109,0,7331,0,0.0
Falkland Islands (Islas Malvinas),63,0,0,0,0.0
Macao,50,0,74,0,0.0
Saint Kitts and Nevis,50,4,947,0,0.0
Greenland,34,0,606,0,0.0
Vatican City,27,0,0,0,0.0
Saint Pierre and Miquelon,25,0,0,0,0.0
Montserrat,20,0,0,1,0.05
Western Sahara,10,0,17,1,0.1
United States,0,0,0,515151,inf
