Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Paraguay,335691,2720,46932,8474,0.0252
Azerbaijan,332610,156,33039,4867,0.0146
Palestine,305777,0,61442,3470,0.0113
Costa Rica,304529,5310,60207,3849,0.0126
Kuwait,300455,1240,67975,1741,0.0058
Dominican Republic,284567,838,27472,3610,0.0127
Denmark,274413,919,47128,2509,0.0091
Lithuania,271130,281,97058,4195,0.0155
Ethiopia,269500,306,2731,4084,0.0152
Uruguay,267888,2790,76136,3922,0.0146
Egypt,254984,1149,2545,14766,0.0579
Ireland,254870,0,51787,4941,0.0194
Moldova,254741,65,94991,6080,0.0239
Slovenia,251773,83,120232,4355,0.0173
Guatemala,247644,190,14915,8009,0.0323
Honduras,233116,444,25454,6188,0.0265
Venezuela,224819,1474,6978,2528,0.0112
Armenia,221982,34,75057,4394,0.0198
Bahrain,220847,2800,143100,848,0.0038
Qatar,215742,299,78529,547,0.0025
Oman,211221,857,45280,2274,0.0108
Bosnia and Herzegovina,203391,241,61615,9150,0.045
Libya,183592,281,26719,3112,0.017
Kenya,168543,111,3543,3073,0.0182
Sri Lanka,167172,2971,7667,1243,0.0074
Nigeria,166061,42,806,2067,0.0124
North Macedonia,155067,4,74654,5329,0.0344
Myanmar (Burma),143262,28,2636,3216,0.0224
South Korea,136983,516,2645,1938,0.0141
Cuba,134208,1155,11973,890,0.0066
Albania,132215,6,46457,2445,0.0185
Thailand,132213,2713,1989,806,0.0061
Latvia,131079,134,68743,2328,0.0178
Estonia,128669,77,96863,1241,0.0096
Algeria,127107,247,2956,3426,0.027
Norway,122652,238,22851,782,0.0064
Kosovo,106770,0,59460,2244,0.021
Kyrgyzstan,102702,191,15719,1757,0.0171
Montenegro,99291,43,159540,1574,0.0159
Uzbekistan,98657,206,2893,680,0.0069
Ghana,93644,24,3093,783,0.0084
Zambia,93279,78,5215,1271,0.0136
Finland,91619,93,16575,939,0.0102
Mainland China,91006,0,65,4636,0.0509
Cameroon,77733,0,2928,1239,0.0159
El Salvador,72220,0,11134,2220,0.0307
Mozambique,70606,16,2348,831,0.0118
Luxembourg,69545,0,113285,810,0.0116
Afghanistan,66275,547,2057,2812,0.0424
Singapore,61860,36,10846,32,0.0005
Maldives,57341,1417,153001,139,0.0024
Mongolia,53734,634,16231,255,0.0047
Namibia,53207,261,21638,774,0.0145
Botswana,52865,1245,22603,809,0.0153
Cyprus,49988,0,57070,268,0.0054
Jamaica,48054,95,17624,925,0.0192
Côte d'Ivoire,47033,91,1821,298,0.0063
Senegal,41142,52,2538,1132,0.0275
Madagascar,40954,78,1560,806,0.0197
Uganda,40734,0,1011,334,0.0082
Zimbabwe,38696,14,2553,1586,0.041
Sudan,34889,0,823,2600,0.0745
Malawi,34293,9,1793,1154,0.0337
Angola,32623,182,1048,731,0.0224
Democratic Republic of the Congo,31172,0,348,780,0.025
Malta,30506,2,61808,417,0.0137
Australia,30030,9,1170,910,0.0303
Cape Verde,29411,77,53428,258,0.0088
Rwanda,26730,42,2160,349,0.0131
Cambodia,25761,556,1685,179,0.0069
Syria,24187,70,1382,1740,0.0719
Gabon,24107,0,11096,147,0.0061
Réunion,23566,0,27404,176,0.0075
Guinea,23052,64,1887,159,0.0069
French Guiana,22780,0,77464,112,0.0049
Trinidad and Tobago,20267,250,14859,390,0.0192
Mayotte,20176,0,74623,171,0.0085
Mauritania,19195,46,4708,460,0.024
French Polynesia,18758,0,67984,141,0.0075
Eswatini,18557,6,16974,672,0.0362
Guadeloupe,16517,0,41741,255,0.0154
Guyana,16130,0,20606,359,0.0223
Papua New Guinea,15187,277,1700,156,0.0103
Somalia,14632,0,921,767,0.0524
Mali,14244,3,713,514,0.0361
Haiti,13906,171,1201,288,0.0207
Andorra,13569,0,174987,127,0.0094
Burkina Faso,13415,0,643,165,0.0123
Togo,13374,0,1774,125,0.0093
Tajikistan,13308,0,1458,90,0.0068
Suriname,13302,191,22880,256,0.0192
Belize,12764,0,31247,323,0.0253
Curaçao,12271,0,77339,122,0.0099
Hong Kong,11833,1,1578,210,0.0177
Martinique,11789,0,31314,93,0.0079
Republic of the Congo,11658,0,2113,153,0.0131
Djibouti,11502,9,10666,153,0.0133
The Bahamas,11499,103,29841,225,0.0196
Aruba,10922,5,97250,107,0.0098
Lesotho,10822,0,5392,326,0.0301
Seychelles,10740,976,110013,38,0.0035
South Sudan,10652,0,834,115,0.0108
Equatorial Guinea,8476,40,6240,113,0.0133
Benin,8025,0,684,101,0.0126
Nicaragua,7193,0,1113,185,0.0257
Northern Cyprus,7103,0,21788,33,0.0046
Central African Republic,7079,0,1288,97,0.0137
Yemen,6662,4,223,1310,0.1966
Iceland,6555,0,17995,29,0.0044
The Gambia,5978,10,2546,178,0.0298
Timor-Leste,5816,179,4193,13,0.0022
Vietnam,5404,129,56,44,0.0081
Niger,5383,0,241,192,0.0357
San Marino,5089,2,151576,90,0.0177
Saint Lucia,4945,0,27673,77,0.0156
Chad,4924,0,303,173,0.0351
Taiwan,4917,595,208,29,0.0059
Burundi,4546,52,415,6,0.0013
Gibraltar,4287,0,127207,94,0.0219
Sierra Leone,4121,0,522,79,0.0192
Barbados,3995,0,13919,47,0.0118
Eritrea,3932,0,1124,14,0.0036
Comoros,3872,0,4432,146,0.0377
Guinea-Bissau,3751,0,2338,68,0.0181
Jersey,3233,0,30272,52,0.0161
Liechtenstein,3000,0,77421,58,0.0193
New Zealand,2669,1,536,26,0.0097
Monaco,2501,0,65300,32,0.0128
Bermuda,2490,2,38890,32,0.0129
Turks and Caicos Islands,2409,1,58232,17,0.0071
Sint Maarten,2366,0,58256,28,0.0118
São Tomé and Príncipe,2338,0,11587,37,0.0158
Liberia,2161,19,483,86,0.0398
Saint Vincent and the Grenadines,1978,5,17883,12,0.0061
Saint Martin,1915,0,53572,12,0.0063
Laos,1822,21,256,2,0.0011
Caribbean Netherlands,1609,0,61916,17,0.0106
Isle of Man,1591,0,19096,29,0.0182
Bhutan,1411,17,1902,1,0.0007
Mauritius,1296,3,1024,17,0.0131
Antigua and Barbuda,1258,1,13043,42,0.0334
Saint Barthélemy,1005,0,0,1,0.001
Guernsey,822,0,0,14,0.017
Faroe Islands,692,16,13276,1,0.0014
Cayman Islands,574,0,8722,2,0.0035
Tanzania,509,0,9,21,0.0413
Åland Islands,385,0,12883,0,0.0
British Virgin Islands,248,0,8258,1,0.004
Fiji,238,8,269,4,0.0168
Brunei,236,1,533,3,0.0127
Dominica,184,0,2562,0,0.0
Grenada,161,0,1437,1,0.0062
New Caledonia,126,1,446,0,0.0
Anguilla,109,0,7331,0,0.0
Falkland Islands (Islas Malvinas),63,0,0,0,0.0
Saint Kitts and Nevis,60,10,1136,0,0.0
Macao,51,1,75,0,0.0
Greenland,34,0,606,0,0.0
Vatican City,27,0,0,0,0.0
Saint Pierre and Miquelon,25,0,0,0,0.0
Montserrat,20,0,0,1,0.05
Western Sahara,10,0,17,1,0.1
United States,0,0,0,515151,inf
