Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Worldwide,140849925,0,18114,3013217,0.0214
United States,31690903,40482,96162,566804,0.0179
India,15061805,273802,11070,178769,0.0119
Brazil,13943071,42980,65976,373335,0.0268
France,5249622,27734,78264,100075,0.0191
Russia,4649044,8507,31681,103834,0.0223
United Kingdom,4387820,1882,66046,127270,0.029
Turkey,4268447,55802,51331,35926,0.0084
Italy,3870131,12688,64242,116927,0.0302
Spain,3407283,0,72341,76981,0.0226
Germany,3155522,1217,37950,80052,0.0254
Argentina,2694014,16267,59949,59228,0.022
Poland,2688025,12151,70039,62032,0.0231
Colombia,2652947,16871,53708,68328,0.0258
Mexico,2305602,1506,18215,212339,0.0921
Iran,2237089,21644,26846,66732,0.0298
Ukraine,1999567,10407,47745,41534,0.0208
Peru,1697626,0,52834,56797,0.0335
Indonesia,1604348,4585,6011,43424,0.0271
Czechia,1601881,1540,149793,28426,0.0177
South Africa,1566769,1089,26657,53736,0.0343
Netherlands,1403833,8505,80444,16916,0.012
Canada,1131774,7600,29800,23667,0.0209
Chile,1124718,7370,58864,25177,0.0224
Romania,1029304,2265,53043,26232,0.0255
Iraq,977175,6188,24974,14981,0.0153
Belgium,949996,2996,82433,23747,0.025
Philippines,936133,10081,8629,15960,0.017
Sweden,900138,0,87109,13788,0.0153
Israel,837047,164,91182,6335,0.0076
Portugal,831001,441,80863,16945,0.0204
Pakistan,761437,5152,3475,16316,0.0214
Hungary,750508,3706,76796,25184,0.0336
Bangladesh,718950,3698,4270,10385,0.0144
Jordan,685973,2507,64414,8246,0.012
Serbia,662368,2069,95116,5991,0.009
Switzerland,632399,0,73650,10508,0.0166
Austria,593423,2076,66657,9898,0.0167
Japan,535220,4111,4249,9610,0.018
Lebanon,510403,1900,74779,6925,0.0136
Morocco,505811,364,14106,8945,0.0177
United Arab Emirates,497154,1930,50266,1554,0.0031
Saudi Arabia,404970,916,11835,6823,0.0168
Bulgaria,386381,418,55197,15195,0.0393
Slovakia,375974,638,68906,11106,0.0295
Malaysia,375054,2195,11456,1378,0.0037
Panama,360841,244,85532,6188,0.0171
Ecuador,360546,2389,20654,17703,0.0491
Belarus,344223,1300,36567,2423,0.007
Kazakhstan,341599,2835,18292,3291,0.0096
Greece,315273,1829,29397,9462,0.03
Croatia,307790,1565,75508,6562,0.0213
