Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Worldwide,174509849,0,22443,3759536,0.0215
United States,33420582,22432,101411,598355,0.0179
India,29182532,93463,21449,355705,0.0122
Brazil,17122877,85748,81022,479515,0.028
France,5663717,4239,84437,109331,0.0193
Turkey,5306690,6454,63817,48428,0.0091
Russia,5096657,10271,34731,122802,0.0241
United Kingdom,4535754,7312,68273,127860,0.0282
Italy,4237790,2198,70344,126767,0.0299
Argentina,4038528,29757,89867,83272,0.0206
Germany,3715870,3275,44689,89592,0.0241
Spain,3715454,4427,78884,80332,0.0216
Colombia,3633481,21879,73559,93394,0.0257
Iran,2990714,10598,35890,81519,0.0273
Poland,2876289,560,74944,74363,0.0259
Mexico,2441866,3855,19291,229353,0.0939
Ukraine,2277632,1521,54385,53503,0.0235
Peru,1983570,0,61733,186511,0.094
Indonesia,1877050,7725,7032,52162,0.0278
South Africa,1712939,8881,29144,57310,0.0335
Netherlands,1667560,1714,95557,17700,0.0106
Czechia,1664382,384,155638,30202,0.0181
Chile,1445768,5351,75666,30141,0.0208
Canada,1398275,1388,36817,25873,0.0185
Philippines,1286217,5444,11856,22190,0.0173
Iraq,1237856,4616,31636,16614,0.0134
Sweden,1081898,1165,104699,14562,0.0135
Romania,1079294,140,55619,31383,0.0291
Belgium,1073358,1183,93137,25061,0.0233
Pakistan,937434,1303,4278,21529,0.023
Portugal,854522,890,83152,17037,0.0199
Israel,839585,0,91458,6418,0.0076
Bangladesh,817819,2537,4857,12949,0.0158
Hungary,806385,179,82514,29889,0.0371
Japan,768313,2245,6100,13801,0.018
Jordan,739847,0,69473,9530,0.0129
Serbia,714252,198,102567,6938,0.0097
Switzerland,698798,0,81383,10851,0.0155
Austria,647688,366,72753,10650,0.0164
Malaysia,633891,6239,19363,3611,0.0057
Nepal,598813,3449,19963,8179,0.0137
United Arab Emirates,589423,2179,59595,1710,0.0029
Lebanon,541940,139,79400,7780,0.0144
Morocco,522389,386,14569,9190,0.0176
Saudi Arabia,461242,1274,13479,7503,0.0163
Kazakhstan,453975,1215,24310,3484,0.0077
Ecuador,433870,885,24854,20903,0.0482
Bulgaria,419990,131,59998,17872,0.0426
Greece,412420,886,38456,12346,0.0299
Belarus,401853,834,42689,2939,0.0073
Bolivia,392975,0,34261,15177,0.0386
Slovakia,390693,147,71603,12430,0.0318
Panama,384512,779,91142,6413,0.0167
Paraguay,382231,3100,53439,10278,0.0269
Tunisia,360285,2102,30736,13229,0.0367
Croatia,358061,275,87841,8103,0.0226
Georgia,351249,821,94334,4982,0.0142
Costa Rica,336007,2187,66431,4278,0.0127
Azerbaijan,334917,68,33268,4948,0.0148
Uruguay,326405,3427,92767,4816,0.0148
Kuwait,321648,1391,72769,1806,0.0056
Palestine,310544,0,62400,3520,0.0113
Dominican Republic,304428,1440,29390,3686,0.0121
Denmark,288229,904,49500,2520,0.0087
Lithuania,277002,243,99161,4320,0.0156
Ethiopia,273398,223,2771,4226,0.0155
Egypt,270292,765,2698,15471,0.0572
Guatemala,265662,1826,16000,8361,0.0315
Slovenia,255907,255,122206,4392,0.0172
Moldova,255601,60,95312,6145,0.024
Bahrain,254920,1041,165179,1171,0.0046
Ireland,254870,0,51787,4941,0.0194
Venezuela,246764,1464,7659,2764,0.0112
Honduras,243467,671,26584,6559,0.0269
Oman,228579,1931,49001,2448,0.0107
Armenia,223384,99,75531,4474,0.02
Qatar,219138,158,79765,573,0.0026
Sri Lanka,213396,2735,9787,1910,0.009
Bosnia and Herzegovina,204512,57,61955,9467,0.0463
Libya,188157,229,27383,3152,0.0168
Thailand,185228,2680,2786,1332,0.0072
Kenya,173661,589,3651,3345,0.0193
Nigeria,166982,64,810,2117,0.0127
North Macedonia,155469,28,74848,5467,0.0352
Cuba,152420,1161,13597,1045,0.0069
South Korea,146303,611,2825,1979,0.0135
Myanmar (Burma),144715,136,2663,3233,0.0223
Latvia,135388,244,71003,2428,0.0179
Albania,132415,18,46527,2452,0.0185
Algeria,132034,387,3071,3544,0.0268
Estonia,130310,68,98098,1265,0.0097
Norway,127466,212,23747,789,0.0062
Kyrgyzstan,108173,459,16557,1864,0.0172
Kosovo,107125,26,59658,2252,0.021
Zambia,103763,1767,5802,1324,0.0128
Uzbekistan,102362,199,3001,701,0.0068
Montenegro,99867,19,160465,1596,0.016
Ghana,94369,141,3116,789,0.0084
Finland,93520,126,16919,959,0.0103
Mainland China,91337,0,65,4636,0.0508
Afghanistan,84050,1724,2608,3305,0.0393
Cameroon,79904,0,3010,1302,0.0163
El Salvador,74983,0,11560,2279,0.0304
Mozambique,71239,74,2369,840,0.0118
Luxembourg,70343,52,114585,818,0.0116
Maldives,69213,341,184679,191,0.0028
Mongolia,69022,1312,20849,324,0.0047
Singapore,62223,4,10909,34,0.0005
Namibia,60329,515,24535,950,0.0157
Botswana,58095,0,24839,885,0.0152
Cyprus,49988,0,57070,268,0.0054
Jamaica,48810,0,17901,960,0.0197
Côte d'Ivoire,47547,36,1841,306,0.0064
Senegal,41796,71,2579,1150,0.0275
Madagascar,41786,28,1592,874,0.0209
Uganda,40734,0,1011,334,0.0082
Zimbabwe,39432,111,2601,1622,0.0411
Cambodia,36240,729,2370,289,0.008
Sudan,36122,118,852,2719,0.0753
Angola,36115,111,1160,811,0.0225
Malawi,34432,22,1800,1158,0.0336
Democratic Republic of the Congo,34265,0,383,825,0.0241
Cape Verde,31339,114,56930,270,0.0086
Malta,30573,1,61944,419,0.0137
Australia,30226,16,1178,910,0.0301
Rwanda,27548,114,2226,365,0.0132
Trinidad and Tobago,27533,454,20186,616,0.0224
Réunion,27235,1160,31670,212,0.0078
French Guiana,25093,158,85330,129,0.0051
Syria,24723,23,1413,1801,0.0728
Gabon,24696,45,11367,156,0.0063
Guinea,23334,22,1910,165,0.0071
Mauritania,19923,28,4886,470,0.0236
Mayotte,19355,0,71587,173,0.0089
French Polynesia,18758,0,67984,141,0.0075
Eswatini,18694,14,17100,676,0.0362
Guyana,17939,134,22917,417,0.0232
