Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Sri Lanka,225922,2284,10362,2260,0.01
Armenia,223723,41,75646,4488,0.0201
Qatar,219887,157,80038,579,0.0026
Bosnia and Herzegovina,204668,71,62002,9495,0.0464
Thailand,199264,3355,2997,1466,0.0074
Libya,189284,225,27547,3165,0.0167
Kenya,175681,344,3694,3421,0.0195
Nigeria,167078,12,811,2117,0.0127
Cuba,159057,1349,14189,1098,0.0069
North Macedonia,155540,4,74882,5472,0.0352
South Korea,148647,374,2871,1992,0.0134
Myanmar (Burma),145826,223,2684,3248,0.0223
Latvia,136104,74,71378,2456,0.018
Algeria,133742,354,3110,3579,0.0268
Albania,132461,2,46544,2453,0.0185
Estonia,130538,28,98270,1266,0.0097
Norway,128277,231,23898,789,0.0062
Zambia,113134,1388,6325,1416,0.0125
Kyrgyzstan,110829,459,16963,1899,0.0171
Kosovo,107175,5,59685,2255,0.021
Uzbekistan,103813,303,3044,708,0.0068
Montenegro,99964,8,160621,1602,0.016
Ghana,94493,0,3121,789,0.0083
Finland,93850,29,16979,964,0.0103
Mainland China,91471,0,65,4636,0.0507
Afghanistan,91458,1597,2838,3612,0.0395
Cameroon,80090,0,3017,1310,0.0164
Mongolia,78347,2263,23666,369,0.0047
El Salvador,75351,0,11617,2299,0.0305
Mozambique,71568,30,2380,841,0.0118
Maldives,70673,372,188574,198,0.0028
Luxembourg,70445,39,114751,818,0.0116
Namibia,65815,726,26766,1008,0.0153
Singapore,62301,25,10923,34,0.0005
Botswana,61457,1977,26277,926,0.0151
Cyprus,49988,0,57070,268,0.0054
Jamaica,49356,79,18101,1011,0.0205
Côte d'Ivoire,47760,98,1850,306,0.0064
Senegal,42023,25,2593,1155,0.0275
Madagascar,41948,15,1598,889,0.0212
Uganda,40734,0,1011,334,0.0082
Zimbabwe,40077,118,2644,1635,0.0408
Cambodia,38969,542,2549,348,0.0089
Angola,36790,85,1182,836,0.0227
Sudan,36304,101,856,2732,0.0753
Democratic Republic of the Congo,35918,0,401,854,0.0238
Malawi,34564,79,1807,1159,0.0335
Cape Verde,31647,76,57490,276,0.0087
Malta,30582,1,61962,419,0.0137
Australia,30274,12,1180,910,0.0301
Trinidad and Tobago,28982,259,21248,677,0.0234
Rwanda,28614,241,2312,372,0.013
Réunion,27235,0,31670,212,0.0078
French Guiana,25506,0,86734,133,0.0052
Syria,24860,46,1421,1815,0.073
Gabon,24755,19,11394,157,0.0063
Guinea,23398,0,1915,167,0.0071
Mauritania,20109,36,4932,476,0.0237
Mayotte,19378,5,71672,173,0.0089
French Polynesia,18758,0,67984,141,0.0075
Eswatini,18746,10,17147,676,0.0361
Suriname,18599,227,31992,412,0.0222
Guyana,18446,60,23565,430,0.0233
Guadeloupe,17288,0,43690,265,0.0153
Papua New Guinea,16682,0,1867,165,0.0099
Haiti,16561,482,1430,355,0.0214
Somalia,14817,0,932,774,0.0522
Mali,14352,2,719,523,0.0364
Andorra,13826,13,178301,127,0.0092
Togo,13631,4,1808,126,0.0092
Seychelles,13630,657,139616,50,0.0037
Burkina Faso,13459,0,645,167,0.0124
Tajikistan,13308,0,1458,90,0.0068
Taiwan,13106,185,555,452,0.0345
Belize,12971,33,31754,326,0.0251
Curaçao,12296,1,77497,123,0.01
The Bahamas,12199,107,31658,237,0.0194
Martinique,12130,0,32220,99,0.0082
Republic of the Congo,12026,0,2179,157,0.0131
Hong Kong,11878,1,1584,210,0.0177
Djibouti,11575,3,10734,154,0.0133
Aruba,11081,1,98665,107,0.0097
Lesotho,10923,2,5442,326,0.0298
Vietnam,10881,251,113,59,0.0054
South Sudan,10688,0,836,115,0.0108
Equatorial Guinea,8662,12,6377,120,0.0139
Timor-Leste,8341,56,6013,19,0.0023
Benin,8109,0,691,102,0.0126
Nicaragua,7662,0,1186,188,0.0245
Northern Cyprus,7560,0,23190,34,0.0045
Central African Republic,7101,0,1292,98,0.0138
Yemen,6863,1,230,1350,0.1967
Iceland,6555,0,17995,29,0.0044
The Gambia,6016,8,2563,180,0.0299
Niger,5452,6,244,192,0.0352
Saint Lucia,5180,1,28988,80,0.0154
San Marino,5090,0,151605,90,0.0177
Burundi,5026,13,459,8,0.0016
Eritrea,4981,133,1424,16,0.0032
Chad,4943,1,304,174,0.0352
Sierra Leone,4433,45,561,82,0.0185
Gibraltar,4312,0,127949,94,0.0218
Barbados,4037,1,14065,47,0.0116
Comoros,3901,2,4465,146,0.0374
Guinea-Bissau,3803,0,2370,69,0.0181
Jersey,3291,0,30815,69,0.021
Liechtenstein,3026,0,78092,59,0.0195
New Zealand,2709,0,545,26,0.0096
Liberia,2575,40,575,94,0.0365
Sint Maarten,2532,10,62343,32,0.0126
Monaco,2526,1,65953,33,0.0131
Bermuda,2498,1,39015,33,0.0132
Turks and Caicos Islands,2423,0,58570,18,0.0074
São Tomé and Príncipe,2358,0,11686,37,0.0157
Saint Vincent and the Grenadines,2156,0,19492,12,0.0056
Saint Martin,2040,0,57069,12,0.0059
Laos,2010,14,282,3,0.0015
Bhutan,1826,13,2462,1,0.0005
Mauritius,1701,28,1344,18,0.0106
Caribbean Netherlands,1619,0,62300,17,0.0105
Isle of Man,1599,0,19192,29,0.0181
Antigua and Barbuda,1263,0,13094,42,0.0333
Fiji,1206,88,1363,4,0.0033
Saint Barthélemy,1005,0,0,1,0.001
Guernsey,825,0,0,14,0.017
Faroe Islands,757,1,14523,1,0.0013
Cayman Islands,593,1,9010,2,0.0034
Tanzania,509,0,9,21,0.0413
Åland Islands,388,0,12983,0,0.0
Brunei,248,0,561,3,0.0121
British Virgin Islands,248,0,8258,1,0.004
Dominica,189,0,2632,0,0.0
Grenada,161,0,1437,1,0.0062
Saint Kitts and Nevis,155,0,2934,0,0.0
New Caledonia,128,0,454,0,0.0
Anguilla,109,0,7331,0,0.0
Falkland Islands (Islas Malvinas),63,0,0,0,0.0
Macao,52,0,77,0,0.0
Greenland,44,0,785,0,0.0
Vatican City,27,0,0,0,0.0
Saint Pierre and Miquelon,25,0,0,0,0.0
Montserrat,20,0,0,1,0.05
Western Sahara,10,0,17,1,0.1
